Country Name,Metric,Year,Life Expectancy
Middle East & North Africa (excluding high income),Female,1978,57.7
Middle East & North Africa (excluding high income),Total,1978,56.1
Middle East & North Africa (excluding high income),Male,1978,54.6
Middle income,Total,1978,58.7
Middle income,Male,1978,57.0
Middle income,Female,1978,60.4
Moldova,Male,1978,60.8
Moldova,Total,1978,64.5
Moldova,Female,1978,68.0
Monaco,Total,1978,59.0
Monaco,Female,1978,61.3
Monaco,Male,1978,56.6
Mongolia,Male,1978,53.4
Mongolia,Female,1978,57.8
Mongolia,Total,1978,55.5
Montenegro,Male,1978,68.3
Montenegro,Female,1978,74.2
Montenegro,Total,1978,71.1
Morocco,Female,1978,54.6
Morocco,Male,1978,52.5
Morocco,Total,1978,53.5
Mozambique,Total,1978,42.8
Mozambique,Male,1978,41.5
Mozambique,Female,1978,44.1
Myanmar,Total,1978,53.5
Myanmar,Male,1978,51.3
Myanmar,Female,1978,55.8
Namibia,Total,1978,58.1
Namibia,Female,1978,61.1
Namibia,Male,1978,55.0
Nauru,Total,1978,61.5
Nauru,Female,1978,65.1
Nauru,Male,1978,59.9
Nepal,Total,1978,46.7
Nepal,Female,1978,46.8
Nepal,Male,1978,46.5
Netherlands,Male,1978,72.0
Netherlands,Female,1978,78.5
Netherlands,Total,1978,75.1
New Caledonia,Total,1978,66.3
New Caledonia,Female,1978,69.8
New Caledonia,Male,1978,63.0
New Zealand,Female,1978,76.4
New Zealand,Total,1978,73.0
New Zealand,Male,1978,69.8
Nicaragua,Male,1978,49.2
Nicaragua,Total,1978,53.6
Nicaragua,Female,1978,58.5
Niger,Total,1978,38.4
Niger,Female,1978,39.1
Niger,Male,1978,37.7
Nigeria,Female,1978,47.1
Nigeria,Male,1978,45.0
Nigeria,Total,1978,46.0
North America,Total,1978,73.5
North America,Male,1978,69.7
North America,Female,1978,77.4
North Macedonia,Total,1978,69.4
North Macedonia,Male,1978,67.6
North Macedonia,Female,1978,71.2
Northern Mariana Islands,Total,1978,49.2
Northern Mariana Islands,Male,1978,47.4
Northern Mariana Islands,Female,1978,50.9
Norway,Total,1978,75.4
Norway,Male,1978,72.4
Norway,Female,1978,78.6
Not classified,Female,1978,63.5
Not classified,Male,1978,61.0
Not classified,Total,1978,62.2
OECD members,Male,1978,68.4
OECD members,Female,1978,75.3
OECD members,Total,1978,71.7
Oman,Male,1978,55.7
Oman,Female,1978,59.9
Oman,Total,1978,57.7
Other small states,Male,1978,57.9
Other small states,Total,1978,60.7
Other small states,Female,1978,63.9
Pacific island small states,Female,1978,65.4
Pacific island small states,Total,1978,62.4
Pacific island small states,Male,1978,59.9
Pakistan,Male,1978,56.3
Pakistan,Total,1978,56.7
Pakistan,Female,1978,57.4
Palau,Total,1978,59.4
Palau,Female,1978,61.6
Palau,Male,1978,57.6
Panama,Male,1978,66.7
Panama,Female,1978,71.0
Panama,Total,1978,68.8
Papua New Guinea,Female,1978,59.0
Papua New Guinea,Male,1978,54.8
Papua New Guinea,Total,1978,56.6
Paraguay,Male,1978,62.5
Paraguay,Female,1978,65.8
Paraguay,Total,1978,64.1
Peru,Female,1978,61.0
Peru,Male,1978,57.1
Peru,Total,1978,59.0
Philippines,Total,1978,62.2
Philippines,Male,1978,60.5
Philippines,Female,1978,64.1
Poland,Total,1978,70.4
Poland,Male,1978,66.4
Poland,Female,1978,74.5
Portugal,Total,1978,70.3
Portugal,Female,1978,73.8
Portugal,Male,1978,67.0
Post-demographic dividend,Male,1978,69.5
Post-demographic dividend,Total,1978,72.9
Post-demographic dividend,Female,1978,76.5
Pre-demographic dividend,Total,1978,47.3
Pre-demographic dividend,Female,1978,48.8
Pre-demographic dividend,Male,1978,45.8
Puerto Rico,Total,1978,72.8
Puerto Rico,Female,1978,76.9
Puerto Rico,Male,1978,69.0
Qatar,Female,1978,71.8
Qatar,Male,1978,69.2
Qatar,Total,1978,70.2
Romania,Female,1978,72.0
Romania,Male,1978,67.1
Romania,Total,1978,69.5
Russian Federation,Male,1978,61.8
Russian Federation,Female,1978,73.2
Russian Federation,Total,1978,67.4
Rwanda,Total,1978,45.5
Rwanda,Female,1978,46.3
Rwanda,Male,1978,44.6
Samoa,Total,1978,64.0
Samoa,Male,1978,61.2
Samoa,Female,1978,67.4
San Marino,Female,1978,54.0
San Marino,Male,1978,46.7
San Marino,Total,1978,50.1
Sao Tome and Principe,Male,1978,57.7
Sao Tome and Principe,Total,1978,59.3
Sao Tome and Principe,Female,1978,61.0
Saudi Arabia,Total,1978,60.9
Saudi Arabia,Male,1978,59.5
Saudi Arabia,Female,1978,62.6
Senegal,Female,1978,48.2
Senegal,Male,1978,46.2
Senegal,Total,1978,47.2
Serbia,Female,1978,71.5
Serbia,Total,1978,68.7
Serbia,Male,1978,65.9
Seychelles,Female,1978,70.0
Seychelles,Male,1978,67.7
Seychelles,Total,1978,68.9
Sierra Leone,Female,1978,43.9
Sierra Leone,Male,1978,41.0
Sierra Leone,Total,1978,42.5
Singapore,Total,1978,71.5
Singapore,Female,1978,74.6
Singapore,Male,1978,68.7
Sint Maarten (Dutch part),Male,1978,70.7
Sint Maarten (Dutch part),Total,1978,72.0
Sint Maarten (Dutch part),Female,1978,73.1
Slovak Republic,Male,1978,66.9
Slovak Republic,Female,1978,74.1
Slovak Republic,Total,1978,70.4
Slovenia,Female,1978,74.8
Slovenia,Total,1978,70.7
Slovenia,Male,1978,66.8
Small states,Male,1978,59.1
Small states,Female,1978,64.8
Small states,Total,1978,61.8
Solomon Islands,Total,1978,61.9
Solomon Islands,Female,1978,65.0
Solomon Islands,Male,1978,59.7
Somalia,Total,1978,47.0
Somalia,Male,1978,45.4
Somalia,Female,1978,48.5
South Africa,Male,1978,56.1
South Africa,Female,1978,62.4
South Africa,Total,1978,59.0
South Asia,Female,1978,52.5
South Asia,Total,1978,52.7
South Asia,Male,1978,52.9
South Asia (IDA & IBRD),Male,1978,52.9
South Asia (IDA & IBRD),Female,1978,52.5
South Asia (IDA & IBRD),Total,1978,52.7
South Sudan,Total,1978,37.6
South Sudan,Male,1978,36.9
South Sudan,Female,1978,38.3
Spain,Male,1978,71.3
Spain,Female,1978,77.4
Spain,Total,1978,74.3
Sri Lanka,Female,1978,70.1
Sri Lanka,Total,1978,67.6
Sri Lanka,Male,1978,65.4
St. Kitts and Nevis,Total,1978,63.4
St. Kitts and Nevis,Female,1978,66.4
St. Kitts and Nevis,Male,1978,60.2
St. Lucia,Total,1978,67.3
St. Lucia,Male,1978,64.8
St. Lucia,Female,1978,69.7
St. Martin (French part),Total,1978,72.3
St. Martin (French part),Female,1978,75.4
St. Martin (French part),Male,1978,69.3
St. Vincent and the Grenadines,Total,1978,69.6
St. Vincent and the Grenadines,Male,1978,67.2
St. Vincent and the Grenadines,Female,1978,71.8
Sub-Saharan Africa,Female,1978,49.6
Sub-Saharan Africa,Male,1978,46.0
Sub-Saharan Africa,Total,1978,47.8
Sub-Saharan Africa (IDA & IBRD countries),Female,1978,49.6
Sub-Saharan Africa (IDA & IBRD countries),Total,1978,47.8
Sub-Saharan Africa (IDA & IBRD countries),Male,1978,46.0
Sub-Saharan Africa (excluding high income),Female,1978,49.6
Sub-Saharan Africa (excluding high income),Male,1978,46.0
Sub-Saharan Africa (excluding high income),Total,1978,47.8
Sudan,Female,1978,54.7
Sudan,Total,1978,53.4
Sudan,Male,1978,52.2
Suriname,Male,1978,59.1
Suriname,Total,1978,61.7
Suriname,Female,1978,64.6
Sweden,Total,1978,75.5
Sweden,Male,1978,72.4
Sweden,Female,1978,78.7
Switzerland,Female,1978,78.7
Switzerland,Male,1978,71.9
Switzerland,Total,1978,75.2
Syrian Arab Republic,Total,1978,65.8
Syrian Arab Republic,Male,1978,64.7
Syrian Arab Republic,Female,1978,67.0
Tajikistan,Total,1978,59.5
Tajikistan,Female,1978,61.7
Tajikistan,Male,1978,57.3
Tanzania,Total,1978,50.3
Tanzania,Female,1978,52.4
Tanzania,Male,1978,48.3
Thailand,Female,1978,66.3
Thailand,Total,1978,62.7
Thailand,Male,1978,59.3
Timor-Leste,Total,1978,21.8
Timor-Leste,Male,1978,18.5
Timor-Leste,Female,1978,27.2
Togo,Total,1978,50.2
Togo,Male,1978,49.0
Togo,Female,1978,51.4
Tonga,Male,1978,62.1
Tonga,Total,1978,65.6
Tonga,Female,1978,70.0
Trinidad and Tobago,Total,1978,67.4
Trinidad and Tobago,Male,1978,65.4
Trinidad and Tobago,Female,1978,69.4
Tunisia,Female,1978,64.3
Tunisia,Total,1978,62.3
Tunisia,Male,1978,60.6
Turkiye,Male,1978,58.2
Turkiye,Female,1978,65.2
Turkiye,Total,1978,61.4
Turkmenistan,Female,1978,63.6
Turkmenistan,Total,1978,60.3
Turkmenistan,Male,1978,56.9
Turks and Caicos Islands,Male,1978,67.4
Turks and Caicos Islands,Female,1978,72.7
Turks and Caicos Islands,Total,1978,70.2
Tuvalu,Female,1978,62.5
Tuvalu,Total,1978,60.1
Tuvalu,Male,1978,57.3
Uganda,Male,1978,42.0
Uganda,Total,1978,45.2
Uganda,Female,1978,48.8
Ukraine,Female,1978,73.6
Ukraine,Total,1978,68.8
Ukraine,Male,1978,64.1
United Arab Emirates,Male,1978,65.6
United Arab Emirates,Female,1978,70.3
United Arab Emirates,Total,1978,67.2
United Kingdom,Male,1978,70.2
United Kingdom,Female,1978,76.3
United Kingdom,Total,1978,73.2
United States,Male,1978,69.6
United States,Total,1978,73.4
United States,Female,1978,77.3
Upper middle income,Total,1978,62.5
Upper middle income,Male,1978,60.1
Upper middle income,Female,1978,65.1
Uruguay,Male,1978,66.4
Uruguay,Female,1978,73.8
Uruguay,Total,1978,70.0
Uzbekistan,Female,1978,65.8
Uzbekistan,Total,1978,62.6
Uzbekistan,Male,1978,59.2
Vanuatu,Male,1978,58.4
Vanuatu,Female,1978,61.5
Vanuatu,Total,1978,59.8
"Venezuela, RB",Female,1978,70.9
"Venezuela, RB",Male,1978,65.9
"Venezuela, RB",Total,1978,68.3
Viet Nam,Female,1978,70.1
Viet Nam,Male,1978,61.1
Viet Nam,Total,1978,65.5
Virgin Islands (U.S.),Total,1978,68.0
Virgin Islands (U.S.),Female,1978,71.5
Virgin Islands (U.S.),Male,1978,64.8
West Bank and Gaza,Female,1978,65.6
West Bank and Gaza,Total,1978,63.2
West Bank and Gaza,Male,1978,61.2
World,Total,1978,61.5
World,Female,1978,63.9
World,Male,1978,59.3
"Yemen, Rep.",Female,1978,50.6
"Yemen, Rep.",Total,1978,48.4
"Yemen, Rep.",Male,1978,46.3
Zambia,Female,1978,56.2
Zambia,Male,1978,52.9
Zambia,Total,1978,54.6
Zimbabwe,Total,1978,54.6
Zimbabwe,Male,1978,49.9
Zimbabwe,Female,1978,59.5
Afghanistan,Total,1979,39.1
Afghanistan,Male,1979,37.3
Afghanistan,Female,1979,41.1
Africa Eastern and Southern,Total,1979,49.3
Africa Eastern and Southern,Male,1979,47.3
Africa Eastern and Southern,Female,1979,51.4
Africa Western and Central,Total,1979,46.7
Africa Western and Central,Male,1979,45.4
Africa Western and Central,Female,1979,48.0
Albania,Female,1979,71.9
Albania,Male,1979,67.4
Albania,Total,1979,69.6
Algeria,Female,1979,52.9
Algeria,Total,1979,51.8
Algeria,Male,1979,50.7
American Samoa,Female,1979,72.5
American Samoa,Total,1979,69.5
American Samoa,Male,1979,66.3
Andorra,Total,1979,63.1
Andorra,Male,1979,61.2
Andorra,Female,1979,65.2
Angola,Male,1979,39.3
Angola,Total,1979,42.2
Angola,Female,1979,45.4
Antigua and Barbuda,Male,1979,70.1
Antigua and Barbuda,Female,1979,75.6
Antigua and Barbuda,Total,1979,73.0
Arab World,Male,1979,55.0
Arab World,Female,1979,58.5
Arab World,Total,1979,56.7
Argentina,Female,1979,72.5
Argentina,Male,1979,64.7
Argentina,Total,1979,68.5
Armenia,Total,1979,66.0
Armenia,Male,1979,62.4
Armenia,Female,1979,69.4
Aruba,Male,1979,66.9
Aruba,Female,1979,74.7
Aruba,Total,1979,70.8
Australia,Total,1979,74.0
Australia,Male,1979,70.6
Australia,Female,1979,77.6
Austria,Total,1979,72.3
Austria,Male,1979,68.8
Austria,Female,1979,76.0
Azerbaijan,Female,1979,64.8
Azerbaijan,Total,1979,60.9
Azerbaijan,Male,1979,56.7
"Bahamas, The",Female,1979,70.9
"Bahamas, The",Male,1979,64.0
"Bahamas, The",Total,1979,67.4
Bahrain,Female,1979,71.6
Bahrain,Total,1979,70.5
Bahrain,Male,1979,69.6
Bangladesh,Female,1979,50.3
Bangladesh,Male,1979,52.6
Bangladesh,Total,1979,51.5
Barbados,Male,1979,69.2
Barbados,Total,1979,71.5
Barbados,Female,1979,73.7
Belarus,Male,1979,65.5
Belarus,Female,1979,74.6
Belarus,Total,1979,69.9
Belgium,Total,1979,73.2
Belgium,Female,1979,76.6
Belgium,Male,1979,69.9
Belize,Male,1979,65.7
Belize,Female,1979,69.2
Belize,Total,1979,67.4
Benin,Total,1979,47.4
Benin,Female,1979,49.6
Benin,Male,1979,45.2
Bermuda,Male,1979,69.9
Bermuda,Total,1979,73.3
Bermuda,Female,1979,76.8
Bhutan,Female,1979,48.5
Bhutan,Total,1979,47.4
Bhutan,Male,1979,46.5
Bolivia,Male,1979,49.3
Bolivia,Female,1979,52.0
Bolivia,Total,1979,50.7
Bosnia and Herzegovina,Female,1979,73.5
Bosnia and Herzegovina,Male,1979,67.1
Bosnia and Herzegovina,Total,1979,70.3
Botswana,Total,1979,60.2
Botswana,Male,1979,57.3
Botswana,Female,1979,62.9
Brazil,Male,1979,59.0
Brazil,Total,1979,61.3
Brazil,Female,1979,63.7
British Virgin Islands,Female,1979,70.9
British Virgin Islands,Total,1979,67.5
British Virgin Islands,Male,1979,64.7
Brunei Darussalam,Female,1979,70.0
Brunei Darussalam,Male,1979,68.0
Brunei Darussalam,Total,1979,68.9
Bulgaria,Total,1979,71.3
Bulgaria,Female,1979,74.1
Bulgaria,Male,1979,68.6
Burkina Faso,Female,1979,47.3
Burkina Faso,Total,1979,45.9
Burkina Faso,Male,1979,44.5
Burundi,Male,1979,43.1
Burundi,Total,1979,44.6
Burundi,Female,1979,46.0
Cabo Verde,Total,1979,60.9
Cabo Verde,Male,1979,60.4
Cabo Verde,Female,1979,61.4
Cambodia,Male,1979,34.8
Cambodia,Female,1979,50.5
Cambodia,Total,1979,42.3
Cameroon,Male,1979,49.2
Cameroon,Female,1979,52.0
Cameroon,Total,1979,50.6
Canada,Total,1979,74.9
Canada,Female,1979,78.6
Canada,Male,1979,71.3
Caribbean small states,Total,1979,65.1
Caribbean small states,Male,1979,62.6
Caribbean small states,Female,1979,67.8
Cayman Islands,Male,1979,68.9
Cayman Islands,Total,1979,71.3
Cayman Islands,Female,1979,73.8
Central African Republic,Total,1979,49.6
Central African Republic,Female,1979,51.1
Central African Republic,Male,1979,48.1
Central Europe and the Baltics,Male,1979,66.8
Central Europe and the Baltics,Total,1979,70.2
Central Europe and the Baltics,Female,1979,73.9
Chad,Male,1979,40.8
Chad,Total,1979,42.8
Chad,Female,1979,44.9
Channel Islands,Male,1979,69.2
Channel Islands,Female,1979,75.7
Channel Islands,Total,1979,72.5
Chile,Total,1979,68.2
Chile,Male,1979,65.3
Chile,Female,1979,71.2
China,Total,1979,63.9
China,Female,1979,66.1
China,Male,1979,61.7
Colombia,Total,1979,66.4
Colombia,Female,1979,69.1
Colombia,Male,1979,63.7
Comoros,Total,1979,50.3
Comoros,Female,1979,52.1
Comoros,Male,1979,48.6
"Congo, Dem. Rep.",Female,1979,46.2
"Congo, Dem. Rep.",Male,1979,44.2
"Congo, Dem. Rep.",Total,1979,45.2
"Congo, Rep.",Female,1979,59.2
"Congo, Rep.",Total,1979,56.3
"Congo, Rep.",Male,1979,53.5
Costa Rica,Male,1979,70.4
Costa Rica,Female,1979,74.6
Costa Rica,Total,1979,72.4
Cote d'Ivoire,Male,1979,49.8
Cote d'Ivoire,Total,1979,51.7
Cote d'Ivoire,Female,1979,53.8
Croatia,Male,1979,66.9
Croatia,Total,1979,70.4
Croatia,Female,1979,74.1
Cuba,Male,1979,70.6
Cuba,Total,1979,72.4
Cuba,Female,1979,74.6
Curacao,Female,1979,73.2
Curacao,Male,1979,68.4
Curacao,Total,1979,70.7
Cyprus,Male,1979,69.4
Cyprus,Total,1979,71.9
Cyprus,Female,1979,74.4
Czechia,Total,1979,70.7
Czechia,Male,1979,67.3
Czechia,Female,1979,74.3
Denmark,Female,1979,77.4
Denmark,Total,1979,74.2
Denmark,Male,1979,71.2
Djibouti,Total,1979,51.5
Djibouti,Female,1979,53.6
Djibouti,Male,1979,49.5
Dominica,Female,1979,73.0
Dominica,Male,1979,68.7
Dominica,Total,1979,71.0
Dominican Republic,Total,1979,60.8
Dominican Republic,Male,1979,58.6
Dominican Republic,Female,1979,63.0
Early-demographic dividend,Female,1979,56.7
Early-demographic dividend,Total,1979,55.6
Early-demographic dividend,Male,1979,54.6
East Asia & Pacific,Male,1979,61.9
East Asia & Pacific,Female,1979,66.7
East Asia & Pacific,Total,1979,64.2
East Asia & Pacific (IDA & IBRD countries),Female,1979,65.2
East Asia & Pacific (IDA & IBRD countries),Total,1979,62.9
East Asia & Pacific (IDA & IBRD countries),Male,1979,60.6
East Asia & Pacific (excluding high income),Total,1979,62.9
East Asia & Pacific (excluding high income),Female,1979,65.3
East Asia & Pacific (excluding high income),Male,1979,60.6
Ecuador,Total,1979,62.7
Ecuador,Female,1979,64.8
Ecuador,Male,1979,60.6
"Egypt, Arab Rep.",Total,1979,55.8
"Egypt, Arab Rep.",Male,1979,53.7
"Egypt, Arab Rep.",Female,1979,57.9
El Salvador,Female,1979,59.7
El Salvador,Total,1979,52.2
El Salvador,Male,1979,46.1
Equatorial Guinea,Female,1979,45.2
Equatorial Guinea,Total,1979,41.7
Equatorial Guinea,Male,1979,38.4
Eritrea,Female,1979,46.9
Eritrea,Total,1979,44.0
Eritrea,Male,1979,41.2
Estonia,Total,1979,68.8
Estonia,Female,1979,74.0
Estonia,Male,1979,63.8
Eswatini,Female,1979,59.0
Eswatini,Male,1979,55.4
Eswatini,Total,1979,57.3
Ethiopia,Female,1979,45.2
Ethiopia,Total,1979,42.8
Ethiopia,Male,1979,40.5
Euro area,Female,1979,76.9
Euro area,Total,1979,73.4
Euro area,Male,1979,70.0
Europe & Central Asia,Total,1979,70.1
Europe & Central Asia,Male,1979,66.3
Europe & Central Asia,Female,1979,74.2
Europe & Central Asia (IDA & IBRD countries),Male,1979,62.4
Europe & Central Asia (IDA & IBRD countries),Female,1979,71.5
Europe & Central Asia (IDA & IBRD countries),Total,1979,66.8
Europe & Central Asia (excluding high income),Male,1979,61.2
Europe & Central Asia (excluding high income),Female,1979,69.3
Europe & Central Asia (excluding high income),Total,1979,65.1
European Union,Total,1979,72.8
European Union,Female,1979,76.3
European Union,Male,1979,69.4
Faroe Islands,Female,1979,72.7
Faroe Islands,Total,1979,68.8
Faroe Islands,Male,1979,65.2
Fiji,Female,1979,65.8
Fiji,Total,1979,62.9
Fiji,Male,1979,60.6
Finland,Female,1979,77.6
Finland,Total,1979,73.2
Finland,Male,1979,69.0
Fragile and conflict affected situations,Female,1979,54.2
Fragile and conflict affected situations,Male,1979,49.7
Fragile and conflict affected situations,Total,1979,51.8
France,Female,1979,78.0
France,Total,1979,73.9
France,Male,1979,69.9
French Polynesia,Male,1979,65.0
French Polynesia,Female,1979,67.7
French Polynesia,Total,1979,66.2
Gabon,Male,1979,55.3
Gabon,Total,1979,57.1
Gabon,Female,1979,58.9
"Gambia, The",Male,1979,43.1
"Gambia, The",Total,1979,44.6
"Gambia, The",Female,1979,46.1
Georgia,Male,1979,62.8
Georgia,Total,1979,67.1
Georgia,Female,1979,70.9
Germany,Female,1979,76.0
Germany,Total,1979,72.6
Germany,Male,1979,69.5
Ghana,Male,1979,49.0
Ghana,Female,1979,53.0
Ghana,Total,1979,50.9
Gibraltar,Female,1979,74.9
Gibraltar,Total,1979,72.7
Gibraltar,Male,1979,70.5
Greece,Female,1979,77.4
Greece,Male,1979,72.0
Greece,Total,1979,74.6
Greenland,Male,1979,60.4
Greenland,Female,1979,67.7
Greenland,Total,1979,64.0
Grenada,Male,1979,65.5
Grenada,Female,1979,70.1
Grenada,Total,1979,67.9
Guam,Total,1979,69.6
Guam,Male,1979,66.3
Guam,Female,1979,73.5
Guatemala,Male,1979,53.2
Guatemala,Female,1979,59.6
Guatemala,Total,1979,56.2
Guinea,Male,1979,41.0
Guinea,Total,1979,42.4
Guinea,Female,1979,43.8
Guinea-Bissau,Total,1979,43.4
Guinea-Bissau,Male,1979,41.5
Guinea-Bissau,Female,1979,45.4
Guyana,Female,1979,63.8
Guyana,Male,1979,58.7
Guyana,Total,1979,61.1
Haiti,Total,1979,49.7
Haiti,Male,1979,48.2
Haiti,Female,1979,51.1
Heavily indebted poor countries (HIPC),Male,1979,45.1
Heavily indebted poor countries (HIPC),Female,1979,48.6
Heavily indebted poor countries (HIPC),Total,1979,46.8
High income,Total,1979,72.3
High income,Male,1979,68.7
High income,Female,1979,76.1
Honduras,Male,1979,58.3
Honduras,Female,1979,61.6
Honduras,Total,1979,59.9
"Hong Kong SAR, China",Male,1979,70.6
"Hong Kong SAR, China",Female,1979,76.9
"Hong Kong SAR, China",Total,1979,73.7
Hungary,Total,1979,69.6
Hungary,Male,1979,66.2
Hungary,Female,1979,73.2
IBRD only,Total,1979,60.9
IBRD only,Male,1979,58.8
IBRD only,Female,1979,63.2
IDA & IBRD total,Male,1979,57.1
IDA & IBRD total,Total,1979,59.0
IDA & IBRD total,Female,1979,61.1
IDA blend,Total,1979,53.4
IDA blend,Female,1979,54.7
IDA blend,Male,1979,52.2
IDA only,Total,1979,49.4
IDA only,Male,1979,48.2
IDA only,Female,1979,50.7
IDA total,Total,1979,50.7
IDA total,Male,1979,49.5
IDA total,Female,1979,52.0
Iceland,Total,1979,76.8
Iceland,Female,1979,80.0
Iceland,Male,1979,73.7
India,Female,1979,53.0
India,Male,1979,53.1
India,Total,1979,53.1
Indonesia,Male,1979,56.4
Indonesia,Total,1979,58.2
Indonesia,Female,1979,60.0
"Iran, Islamic Rep.",Total,1979,58.6
"Iran, Islamic Rep.",Female,1979,59.7
"Iran, Islamic Rep.",Male,1979,57.5
Iraq,Male,1979,61.9
Iraq,Total,1979,64.8
Iraq,Female,1979,67.7
Ireland,Female,1979,75.3
Ireland,Male,1979,69.4
Ireland,Total,1979,72.3
Isle of Man,Total,1979,67.9
Isle of Man,Female,1979,72.9
Isle of Man,Male,1979,63.1
Israel,Male,1979,71.8
Israel,Total,1979,73.5
Israel,Female,1979,75.3
Italy,Total,1979,74.0
Italy,Male,1979,70.7
